Geography,Unemployment rate,Year,RegionName,State
0500000US28121,7.0,2010,Rankin County,Mississippi
0500000US29019,6.4,2010,Boone County,Missouri
0500000US29021,9.1,2010,Buchanan County,Missouri
0500000US29031,8.6,2010,Cape Girardeau County,Missouri
0500000US29037,7.1,2010,Cass County,Missouri
0500000US29043,8.3,2010,Christian County,Missouri
0500000US29047,6.9,2010,Clay County,Missouri
0500000US29051,3.8,2010,Cole County,Missouri
0500000US29071,12.0,2010,Franklin County,Missouri
0500000US29077,8.3,2010,Greene County,Missouri
0500000US29095,10.1,2010,Jackson County,Missouri
0500000US29097,10.9,2010,Jasper County,Missouri
0500000US29099,10.8,2010,Jefferson County,Missouri
0500000US29165,5.1,2010,Platte County,Missouri
0500000US29183,8.5,2010,St. Charles County,Missouri
0500000US29187,14.6,2010,St. Francois County,Missouri
0500000US29189,8.8,2010,St. Louis County,Missouri
0500000US29510,16.9,2010,St. Louis city,Missouri
0500000US30013,4.6,2010,Cascade County,Montana
0500000US30029,9.5,2010,Flathead County,Montana
0500000US30031,6.2,2010,Gallatin County,Montana
0500000US30063,7.8,2010,Missoula County,Montana
0500000US30111,5.0,2010,Yellowstone County,Montana
0500000US31055,7.0,2010,Douglas County,Nebraska
0500000US31109,6.5,2010,Lancaster County,Nebraska
0500000US31153,5.5,2010,Sarpy County,Nebraska
0500000US32003,13.1,2010,Clark County,Nevada
0500000US32031,12.9,2010,Washoe County,Nevada
0500000US33005,10.0,2010,Cheshire County,New Hampshire
0500000US33009,4.9,2010,Grafton County,New Hampshire
0500000US33011,7.7,2010,Hillsborough County,New Hampshire
0500000US33013,6.0,2010,Merrimack County,New Hampshire
0500000US33015,6.4,2010,Rockingham County,New Hampshire
0500000US33017,6.8,2010,Strafford County,New Hampshire
0500000US34001,11.9,2010,Atlantic County,New Jersey
0500000US34003,8.2,2010,Bergen County,New Jersey
0500000US34005,8.2,2010,Burlington County,New Jersey
0500000US34007,12.2,2010,Camden County,New Jersey
0500000US34009,10.4,2010,Cape May County,New Jersey
0500000US34011,12.9,2010,Cumberland County,New Jersey
0500000US34013,13.6,2010,Essex County,New Jersey
0500000US34015,9.9,2010,Gloucester County,New Jersey
0500000US34017,12.8,2010,Hudson County,New Jersey
0500000US34019,10.0,2010,Hunterdon County,New Jersey
0500000US34021,10.1,2010,Mercer County,New Jersey
0500000US34023,9.5,2010,Middlesex County,New Jersey
0500000US34025,8.2,2010,Monmouth County,New Jersey
0500000US34027,8.5,2010,Morris County,New Jersey
0500000US34029,10.7,2010,Ocean County,New Jersey
0500000US34031,10.8,2010,Passaic County,New Jersey
0500000US34033,14.4,2010,Salem County,New Jersey
0500000US34035,6.8,2010,Somerset County,New Jersey
0500000US34037,11.0,2010,Sussex County,New Jersey
0500000US34039,11.8,2010,Union County,New Jersey
0500000US34041,7.5,2010,Warren County,New Jersey
0500000US35001,7.8,2010,Bernalillo County,New Mexico
0500000US35005,5.6,2010,Chaves County,New Mexico
0500000US35013,11.2,2010,Do?a Ana County,New Mexico
0500000US35031,7.6,2010,McKinley County,New Mexico
0500000US35043,5.5,2010,Sandoval County,New Mexico
0500000US35045,6.3,2010,San Juan County,New Mexico
0500000US35049,9.8,2010,Santa Fe County,New Mexico
0500000US35061,13.0,2010,Valencia County,New Mexico
0500000US36001,6.2,2010,Albany County,New York
0500000US36005,14.9,2010,Bronx County,New York
0500000US36007,8.6,2010,Broome County,New York
0500000US36009,9.8,2010,Cattaraugus County,New York
0500000US36011,8.6,2010,Cayuga County,New York
0500000US36013,10.1,2010,Chautauqua County,New York
0500000US36015,7.6,2010,Chemung County,New York
0500000US36019,9.6,2010,Clinton County,New York
0500000US36027,8.7,2010,Dutchess County,New York
0500000US36029,9.1,2010,Erie County,New York
0500000US36045,11.0,2010,Jefferson County,New York
0500000US36047,10.5,2010,Kings County,New York
0500000US36051,7.0,2010,Livingston County,New York
0500000US36053,5.9,2010,Madison County,New York
0500000US36055,8.2,2010,Monroe County,New York
0500000US36059,7.9,2010,Nassau County,New York
0500000US36061,8.8,2010,New York County,New York
0500000US36063,8.0,2010,Niagara County,New York
0500000US36065,8.3,2010,Oneida County,New York
0500000US36067,7.5,2010,Onondaga County,New York
0500000US36069,5.2,2010,Ontario County,New York
0500000US36071,7.9,2010,Orange County,New York
0500000US36075,10.8,2010,Oswego County,New York
0500000US36079,8.3,2010,Putnam County,New York
0500000US36081,10.4,2010,Queens County,New York
0500000US36083,8.7,2010,Rensselaer County,New York
0500000US36085,8.8,2010,Richmond County,New York
0500000US36087,6.9,2010,Rockland County,New York
0500000US36089,11.4,2010,St. Lawrence County,New York
0500000US36091,6.2,2010,Saratoga County,New York
0500000US36093,9.5,2010,Schenectady County,New York
0500000US36101,8.7,2010,Steuben County,New York
0500000US36103,7.8,2010,Suffolk County,New York
0500000US36105,14.4,2010,Sullivan County,New York
0500000US36109,6.0,2010,Tompkins County,New York
0500000US36111,9.0,2010,Ulster County,New York
0500000US36113,5.6,2010,Warren County,New York
0500000US36117,5.9,2010,Wayne County,New York
0500000US36119,7.9,2010,Westchester County,New York
0500000US37001,14.8,2010,Alamance County,North Carolina
0500000US37019,13.0,2010,Brunswick County,North Carolina
0500000US37021,10.0,2010,Buncombe County,North Carolina
0500000US37023,13.8,2010,Burke County,North Carolina
0500000US37025,13.6,2010,Cabarrus County,North Carolina
0500000US37027,15.5,2010,Caldwell County,North Carolina
0500000US37031,10.5,2010,Carteret County,North Carolina
0500000US37035,10.9,2010,Catawba County,North Carolina
0500000US37045,14.7,2010,Cleveland County,North Carolina
0500000US37049,15.3,2010,Craven County,North Carolina
0500000US37051,11.6,2010,Cumberland County,North Carolina
0500000US37057,13.3,2010,Davidson County,North Carolina
0500000US37063,10.8,2010,Durham County,North Carolina
0500000US37067,9.2,2010,Forsyth County,North Carolina
0500000US37071,17.5,2010,Gaston County,North Carolina
0500000US37081,12.2,2010,Guilford County,North Carolina
0500000US37085,12.1,2010,Harnett County,North Carolina
0500000US37089,12.7,2010,Henderson County,North Carolina
0500000US37097,13.2,2010,Iredell County,North Carolina
0500000US37101,10.3,2010,Johnston County,North Carolina
0500000US37109,14.4,2010,Lincoln County,North Carolina
0500000US37119,11.9,2010,Mecklenburg County,North Carolina
0500000US37125,11.7,2010,Moore County,North Carolina
0500000US37127,10.7,2010,Nash County,North Carolina
0500000US37129,10.6,2010,New Hanover County,North Carolina
0500000US37133,12.3,2010,Onslow County,North Carolina
0500000US37135,9.6,2010,Orange County,North Carolina
0500000US37147,10.9,2010,Pitt County,North Carolina
0500000US37151,9.9,2010,Randolph County,North Carolina
0500000US37155,12.5,2010,Robeson County,North Carolina
0500000US37157,13.3,2010,Rockingham County,North Carolina
0500000US37159,12.1,2010,Rowan County,North Carolina
0500000US37161,16.3,2010,Rutherford County,North Carolina
0500000US37171,12.1,2010,Surry County,North Carolina
0500000US37179,9.8,2010,Union County,North Carolina
0500000US37183,9.0,2010,Wake County,North Carolina
0500000US37191,12.7,2010,Wayne County,North Carolina
0500000US37193,18.5,2010,Wilkes County,North Carolina
0500000US37195,14.1,2010,Wilson County,North Carolina
0500000US38015,3.4,2010,Burleigh County,North Dakota
0500000US38017,2.8,2010,Cass County,North Dakota
0500000US38035,4.3,2010,Grand Forks County,North Dakota
0500000US39003,11.9,2010,Allen County,Ohio
0500000US39007,11.1,2010,Ashtabula County,Ohio
0500000US39013,7.7,2010,Belmont County,Ohio
0500000US39017,10.0,2010,Butler County,Ohio
0500000US39023,10.5,2010,Clark County,Ohio
0500000US39025,8.7,2010,Clermont County,Ohio
0500000US39029,12.2,2010,Columbiana County,Ohio
0500000US39035,12.0,2010,Cuyahoga County,Ohio
0500000US39041,5.9,2010,Delaware County,Ohio
0500000US39043,11.2,2010,Erie County,Ohio
0500000US39045,7.7,2010,Fairfield County,Ohio
0500000US39049,10.5,2010,Franklin County,Ohio
0500000US39055,6.6,2010,Geauga County,Ohio
0500000US39057,7.5,2010,Greene County,Ohio
0500000US39061,10.0,2010,Hamilton County,Ohio
0500000US39063,7.9,2010,Hancock County,Ohio
0500000US39081,9.7,2010,Jefferson County,Ohio
0500000US39085,8.9,2010,Lake County,Ohio
0500000US39089,8.2,2010,Licking County,Ohio
0500000US39093,9.5,2010,Lorain County,Ohio
0500000US39095,13.1,2010,Lucas County,Ohio
0500000US39099,14.3,2010,Mahoning County,Ohio
0500000US39101,8.7,2010,Marion County,Ohio
0500000US39103,7.2,2010,Medina County,Ohio
0500000US39109,9.1,2010,Miami County,Ohio
0500000US39113,11.8,2010,Montgomery County,Ohio
0500000US39119,12.0,2010,Muskingum County,Ohio
0500000US39133,11.2,2010,Portage County,Ohio
0500000US39139,12.3,2010,Richland County,Ohio
0500000US39141,18.4,2010,Ross County,Ohio
0500000US39145,13.8,2010,Scioto County,Ohio
0500000US39151,11.2,2010,Stark County,Ohio
0500000US39153,10.8,2010,Summit County,Ohio
0500000US39155,9.2,2010,Trumbull County,Ohio
0500000US39157,7.4,2010,Tuscarawas County,Ohio
0500000US39165,7.9,2010,Warren County,Ohio
0500000US39169,8.6,2010,Wayne County,Ohio
0500000US39173,10.3,2010,Wood County,Ohio
0500000US40017,7.2,2010,Canadian County,Oklahoma
0500000US40027,7.2,2010,Cleveland County,Oklahoma
0500000US40031,8.3,2010,Comanche County,Oklahoma
0500000US40037,9.4,2010,Creek County,Oklahoma
0500000US40101,7.4,2010,Muskogee County,Oklahoma
0500000US40109,7.7,2010,Oklahoma County,Oklahoma
0500000US40119,5.1,2010,Payne County,Oklahoma
0500000US40125,5.6,2010,Pottawatomie County,Oklahoma
0500000US40131,6.5,2010,Rogers County,Oklahoma
0500000US40143,7.7,2010,Tulsa County,Oklahoma
0500000US40145,7.3,2010,Wagoner County,Oklahoma
0500000US41003,6.0,2010,Benton County,Oregon
0500000US41005,11.5,2010,Clackamas County,Oregon
0500000US41017,15.1,2010,Deschutes County,Oregon
0500000US41019,16.5,2010,Douglas County,Oregon
0500000US41029,15.0,2010,Jackson County,Oregon
0500000US41033,15.8,2010,Josephine County,Oregon
0500000US41035,12.7,2010,Klamath County,Oregon
0500000US41039,12.4,2010,Lane County,Oregon
0500000US41043,10.2,2010,Linn County,Oregon
0500000US41047,12.6,2010,Marion County,Oregon
0500000US41051,12.0,2010,Multnomah County,Oregon
0500000US41053,14.3,2010,Polk County,Oregon
0500000US41059,10.0,2010,Umatilla County,Oregon
0500000US41067,10.5,2010,Washington County,Oregon
0500000US41071,9.2,2010,Yamhill County,Oregon
0500000US42001,4.2,2010,Adams County,Pennsylvania
0500000US42003,7.6,2010,Allegheny County,Pennsylvania
0500000US42005,7.3,2010,Armstrong County,Pennsylvania
0500000US42007,7.8,2010,Beaver County,Pennsylvania
0500000US42011,8.6,2010,Berks County,Pennsylvania
0500000US42013,6.3,2010,Blair County,Pennsylvania
0500000US42017,8.1,2010,Bucks County,Pennsylvania
0500000US42019,7.2,2010,Butler County,Pennsylvania
0500000US42021,8.0,2010,Cambria County,Pennsylvania
0500000US42025,12.4,2010,Carbon County,Pennsylvania
0500000US42027,5.3,2010,Centre County,Pennsylvania
0500000US42029,5.9,2010,Chester County,Pennsylvania
0500000US42033,11.9,2010,Clearfield County,Pennsylvania
0500000US42037,5.8,2010,Columbia County,Pennsylvania
0500000US42039,9.4,2010,Crawford County,Pennsylvania
0500000US42041,5.0,2010,Cumberland County,Pennsylvania
0500000US42043,6.4,2010,Dauphin County,Pennsylvania
0500000US42045,9.3,2010,Delaware County,Pennsylvania
0500000US42049,8.5,2010,Erie County,Pennsylvania
0500000US42051,12.9,2010,Fayette County,Pennsylvania
0500000US42055,8.5,2010,Franklin County,Pennsylvania
0500000US42063,8.6,2010,Indiana County,Pennsylvania
0500000US42069,8.7,2010,Lackawanna County,Pennsylvania
0500000US42071,7.1,2010,Lancaster County,Pennsylvania
0500000US42073,8.5,2010,Lawrence County,Pennsylvania
0500000US42075,6.9,2010,Lebanon County,Pennsylvania
0500000US42077,10.2,2010,Lehigh County,Pennsylvania
0500000US42079,9.9,2010,Luzerne County,Pennsylvania
0500000US42081,8.3,2010,Lycoming County,Pennsylvania
0500000US42085,8.8,2010,Mercer County,Pennsylvania
0500000US42089,13.5,2010,Monroe County,Pennsylvania
0500000US42091,6.7,2010,Montgomery County,Pennsylvania
0500000US42095,9.3,2010,Northampton County,Pennsylvania
0500000US42097,10.0,2010,Northumberland County,Pennsylvania
0500000US42101,14.8,2010,Philadelphia County,Pennsylvania
0500000US42107,9.9,2010,Schuylkill County,Pennsylvania
0500000US42111,9.2,2010,Somerset County,Pennsylvania
0500000US42125,9.1,2010,Washington County,Pennsylvania
0500000US42129,8.3,2010,Westmoreland County,Pennsylvania
0500000US42133,8.5,2010,York County,Pennsylvania
0500000US44003,11.5,2010,Kent County,Rhode Island
0500000US44005,6.2,2010,Newport County,Rhode Island
0500000US44007,11.3,2010,Providence County,Rhode Island
0500000US44009,7.7,2010,Washington County,Rhode Island
0500000US45003,9.9,2010,Aiken County,South Carolina
0500000US45007,10.5,2010,Anderson County,South Carolina
0500000US45013,8.8,2010,Beaufort County,South Carolina
0500000US45015,11.6,2010,Berkeley County,South Carolina
0500000US45019,9.8,2010,Charleston County,South Carolina
0500000US45031,17.1,2010,Darlington County,South Carolina
0500000US45035,11.2,2010,Dorchester County,South Carolina
0500000US45041,15.2,2010,Florence County,South Carolina
0500000US45045,9.5,2010,Greenville County,South Carolina
0500000US45047,14.1,2010,Greenwood County,South Carolina
0500000US45051,11.9,2010,Horry County,South Carolina
0500000US45057,16.6,2010,Lancaster County,South Carolina
0500000US45059,12.6,2010,Laurens County,South Carolina
0500000US45063,10.6,2010,Lexington County,South Carolina
0500000US45073,13.9,2010,Oconee County,South Carolina
0500000US45075,14.4,2010,Orangeburg County,South Carolina
0500000US45077,12.9,2010,Pickens County,South Carolina
0500000US45079,10.2,2010,Richland County,South Carolina
0500000US45083,10.9,2010,Spartanburg County,South Carolina
0500000US45085,13.9,2010,Sumter County,South Carolina
0500000US45091,12.8,2010,York County,South Carolina
0500000US46099,5.2,2010,Minnehaha County,South Dakota
0500000US46103,5.8,2010,Pennington County,South Dakota
0500000US47001,9.6,2010,Anderson County,Tennessee
0500000US47009,9.0,2010,Blount County,Tennessee
0500000US47011,9.6,2010,Bradley County,Tennessee
0500000US47037,9.6,2010,Davidson County,Tennessee
0500000US47059,13.3,2010,Greene County,Tennessee
0500000US47065,10.9,2010,Hamilton County,Tennessee
0500000US47093,7.1,2010,Knox County,Tennessee
0500000US47113,17.1,2010,Madison County,Tennessee
0500000US47119,10.6,2010,Maury County,Tennessee
0500000US47125,8.8,2010,Montgomery County,Tennessee
0500000US47141,9.1,2010,Putnam County,Tennessee
0500000US47147,8.7,2010,Robertson County,Tennessee
0500000US47149,10.6,2010,Rutherford County,Tennessee
0500000US47155,11.5,2010,Sevier County,Tennessee
0500000US47157,11.9,2010,Shelby County,Tennessee
0500000US47163,10.2,2010,Sullivan County,Tennessee
0500000US47165,7.9,2010,Sumner County,Tennessee
0500000US47179,6.2,2010,Washington County,Tennessee
0500000US47187,6.4,2010,Williamson County,Tennessee
0500000US47189,10.1,2010,Wilson County,Tennessee
0500000US48005,12.1,2010,Angelina County,Texas
0500000US48021,5.2,2010,Bastrop County,Texas
0500000US48027,6.9,2010,Bell County,Texas
0500000US48029,7.8,2010,Bexar County,Texas
0500000US48037,9.4,2010,Bowie County,Texas
0500000US48039,7.2,2010,Brazoria County,Texas
0500000US48041,6.5,2010,Brazos County,Texas
0500000US48061,8.4,2010,Cameron County,Texas
0500000US48085,6.3,2010,Collin County,Texas
0500000US48091,7.8,2010,Comal County,Texas
0500000US48099,9.0,2010,Coryell County,Texas
0500000US48113,8.9,2010,Dallas County,Texas
0500000US48121,6.3,2010,Denton County,Texas
0500000US48135,6.2,2010,Ector County,Texas
0500000US48139,8.1,2010,Ellis County,Texas
0500000US48141,8.4,2010,El Paso County,Texas
0500000US48157,6.7,2010,Fort Bend County,Texas
0500000US48167,8.8,2010,Galveston County,Texas
0500000US48181,10.5,2010,Grayson County,Texas
0500000US48183,7.3,2010,Gregg County,Texas
0500000US48187,7.9,2010,Guadalupe County,Texas
0500000US48201,8.7,2010,Harris County,Texas
0500000US48203,8.7,2010,Harrison County,Texas
0500000US48209,5.6,2010,Hays County,Texas
0500000US48213,8.4,2010,Henderson County,Texas
0500000US48215,9.7,2010,Hidalgo County,Texas
0500000US48231,10.3,2010,Hunt County,Texas
0500000US48245,11.0,2010,Jefferson County,Texas
0500000US48251,5.9,2010,Johnson County,Texas
0500000US48257,9.1,2010,Kaufman County,Texas
0500000US48291,10.1,2010,Liberty County,Texas
0500000US48303,6.2,2010,Lubbock County,Texas
0500000US48309,8.5,2010,McLennan County,Texas
0500000US48329,4.7,2010,Midland County,Texas
0500000US48339,8.1,2010,Montgomery County,Texas
0500000US48355,8.8,2010,Nueces County,Texas
0500000US48361,9.9,2010,Orange County,Texas
0500000US48367,8.4,2010,Parker County,Texas
0500000US48375,6.4,2010,Potter County,Texas
0500000US48381,4.6,2010,Randall County,Texas
0500000US48397,7.4,2010,Rockwall County,Texas
0500000US48409,9.0,2010,San Patricio County,Texas
0500000US48423,7.9,2010,Smith County,Texas
0500000US48439,8.9,2010,Tarrant County,Texas
0500000US48441,7.7,2010,Taylor County,Texas
0500000US48451,6.4,2010,Tom Green County,Texas
0500000US48453,7.8,2010,Travis County,Texas
0500000US48469,9.0,2010,Victoria County,Texas
0500000US48471,4.2,2010,Walker County,Texas
0500000US48479,7.6,2010,Webb County,Texas
0500000US48485,8.2,2010,Wichita County,Texas
0500000US48491,8.2,2010,Williamson County,Texas
0500000US49005,5.8,2010,Cache County,Utah
0500000US49011,4.9,2010,Davis County,Utah
0500000US49035,9.0,2010,Salt Lake County,Utah
0500000US49049,8.7,2010,Utah County,Utah
0500000US49053,9.5,2010,Washington County,Utah
0500000US49057,10.2,2010,Weber County,Utah
0500000US50007,5.9,2010,Chittenden County,Vermont
0500000US51003,6.7,2010,Albemarle County,Virginia
0500000US51013,4.1,2010,Arlington County,Virginia
0500000US51015,7.4,2010,Augusta County,Virginia
0500000US51019,10.6,2010,Bedford County,Virginia
0500000US51041,6.4,2010,Chesterfield County,Virginia
0500000US51059,5.5,2010,Fairfax County,Virginia
0500000US51061,5.4,2010,Fauquier County,Virginia
0500000US51069,7.0,2010,Frederick County,Virginia
0500000US51085,5.0,2010,Hanover County,Virginia
0500000US51087,9.0,2010,Henrico County,Virginia
0500000US51095,6.1,2010,James City County,Virginia
0500000US51107,4.3,2010,Loudoun County,Virginia
0500000US51121,6.1,2010,Montgomery County,Virginia
